system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
000000000000000002ee,29,24,23,46,28,193,15,0,69,18,349,-139,73,18,-127,120,-74,0,-30,534,-144,-250,-44,-53,-204,-22,-3,12,408,-188,45,-2,-129,109,-58,0,1.646884,279.0,0.076667786,100464.0,0.0050410004,144.75,277.15,2.9573307,"{""type"":""Point"",""coordinates"":[130.8470319195199,47.05739283633234]}"
00000000000000000137,25,23,17,85,45,192,18,0,665,32,-327,-271,126,-52,-78,46,50,2,-25,1288,-48,-156,-39,-49,-92,-20,-6,22,-529,-274,81,-72,-74,17,47,3,22.42579,267.83334,0.076667786,92620.0,0.0043710005,144.41667,275.26,3.008664,"{""type"":""Point"",""coordinates"":[131.0553522025348,43.53887226359507]}"
00000000000000000883,25,21,18,47,32,186,13,0,541,30,-316,-146,89,-32,-32,49,41,2,-25,866,-57,-67,33,-60,-104,14,-4,23,-863,-194,21,-13,-68,26,46,4,5.772139,256.66666,0.076667786,95776.664,0.004144334,147.91667,272.66998,2.1499972,"{""type"":""Point"",""coordinates"":[126.67525750155386,49.538628403814926]}"
000000000000000001b9,27,27,20,84,39,192,17,0,74,26,-846,-186,47,23,-169,155,-70,4,-27,2459,-140,-212,-45,-16,-179,-18,-11,17,-870,-212,7,-1,-158,126,-47,4,0.0,279.25,0.076667786,100388.664,0.0050550005,144.16667,277.14667,2.6799974,"{""type"":""Point"",""coordinates"":[130.38727630540438,46.92911341722681]}"
00000000000000000138,29,27,23,56,33,192,16,0,68,20,82,-169,47,31,-159,158,-78,0,-30,1189,-124,-261,-83,-37,-162,-68,-6,13,-273,-202,14,4,-150,132,-59,1,0.92740995,278.58334,0.076667786,100488.664,0.0050160005,144.41667,277.0533,3.0099974,"{""type"":""Point"",""coordinates"":[130.9696527393886,47.146325147742274]}"
00000000000000000012,24,21,22,50,45,187,23,0,658,22,162,-229,94,-57,-70,43,5,0,-19,811,-53,-183,-94,-42,-80,-21,-4,16,28,-198,18,-47,-92,21,23,0,12.998805,264.25,0.076667786,88734.664,0.004309334,150.0,274.63666,3.198664,"{""type"":""Point"",""coordinates"":[128.5115911200808,42.51748841269697]}"
00000000000000000155,27,22,18,41,20,178,11,0,542,26,5,-219,93,-29,2,10,43,0,-27,535,-10,-44,31,-54,-69,-4,-3,20,780,-203,42,-6,-17,-1,46,-2,16.191399,262.41666,0.076667786,94380.664,0.004528334,139.91667,272.88666,2.4353306,"{""type"":""Point"",""coordinates"":[128.69296059632865,46.66366313151517]}"
00000000000000000962,28,24,20,67,41,196,20,0,245,19,369,-184,43,29,-143,148,-75,0,-21,754,-167,-226,-73,88,-199,40,-3,13,92,-187,8,18,-135,124,-46,0,1.8543341,288.58334,0.076667786,98064.664,0.005587334,145.91667,279.34998,2.4433305,"{""type"":""Point"",""coordinates"":[124.98148134370561,43.25832792081752]}"
0000000000000000034d,28,25,24,66,40,195,21,0,274,20,2076,-111,36,64,-119,100,-31,-7,-20,2905,-137,-218,-63,69,-172,10,-12,13,1176,-155,25,11,-108,80,-21,-4,2.707247,288.58334,0.076667786,98064.664,0.005587334,145.91667,279.34998,2.4433305,"{""type"":""Point"",""coordinates"":[125.05235875495013,43.22140656409499]}"
000000000000000001d2,27,23,21,38,53,196,41,0,296,14,-145,-83,71,45,-77,78,-36,1,-16,-1210,-338,-222,-44,-43,-214,37,4,9,-1042,-152,11,26,-77,65,-17,4,0.92740995,258.41666,0.076667786,97184.664,0.004026334,150.33333,273.41666,2.5859973,"{""type"":""Point"",""coordinates"":[125.68863680246844,49.71137397862541]}"
000000000000000002db,27,23,21,38,53,196,41,0,296,14,-145,-83,71,45,-77,78,-36,1,-16,-1210,-338,-222,-44,-43,-214,37,4,9,-1042,-152,11,26,-77,65,-17,4,0.92740995,258.41666,0.076667786,97184.664,0.004026334,150.33333,273.41666,2.5859973,"{""type"":""Point"",""coordinates"":[125.68863680246844,49.71137397862541]}"
000000000000000008b5,30,29,26,60,52,198,38,0,56,18,-52,-166,73,12,-100,131,-75,0,-3,-574,122,-105,-42,72,-71,88,2,16,209,-130,41,19,-87,106,-44,0,1.5375189,299.5,0.076667786,99959.336,0.006304334,160.5,282.82333,2.8679972,"{""type"":""Point"",""coordinates"":[120.90510939277809,40.88111426270972]}"
0000000000000000038a,25,20,16,56,36,192,15,0,276,28,-376,-221,106,2,-11,23,99,2,-27,2120,44,-151,15,-69,-131,-29,-9,23,-999,-256,76,-26,-44,22,71,5,4.1503625,272.5,0.076667786,98243.336,0.0049150004,144.0,275.36,1.9653305,"{""type"":""Point"",""coordinates"":[127.98634914789433,46.642638470048176]}"
000000000000000000e1,27,22,16,21,12,176,9,0,1641,15,835,-170,80,-19,-63,85,-16,-2,-24,-710,-86,-7,-11,-28,-14,81,1,10,724,-176,47,-7,-85,87,-25,-2,32.326023,261.25,0.13000111,86188.664,0.0046530003,151.5,273.59665,2.830664,"{""type"":""Point"",""coordinates"":[127.87989702844544,41.68367218851102]}"
0000000000000000025d,28,23,18,61,42,196,21,0,381,18,1178,-158,43,12,-140,116,-55,-3,-24,1517,-134,-195,-22,30,-167,49,-7,12,1086,-166,4,0,-131,95,-35,-3,7.556366,285.5,0.10333445,96708.0,0.005504667,146.91667,278.35666,1.862664,"{""type"":""Point"",""coordinates"":[126.2190022817653,42.46439835555465]}"
000000000000000008ec,25,21,15,67,43,192,16,0,275,26,-1406,-190,65,12,-81,80,18,6,-24,1546,-41,-150,-27,-84,-190,42,-7,19,-947,-211,15,22,-121,66,15,4,11.051678,264.41666,0.10333445,97252.0,0.004335667,139.83333,274.00665,2.556664,"{""type"":""Point"",""coordinates"":[130.4627332134308,48.46792689526571]}"
000000000000000008e4,27,22,18,62,40,188,16,0,290,29,-2311,-223,65,20,-79,65,24,10,-16,1770,-29,-192,-55,-27,-151,-9,-7,22,-2113,-243,4,5,-104,60,31,9,25.49915,269.5,0.10333445,98552.664,0.004567667,139.83333,275.03665,2.6773305,"{""type"":""Point"",""coordinates"":[130.66323669229897,48.2342744591662]}"
000000000000000007d7,29,27,26,57,51,197,35,0,520,21,136,-158,49,-19,-80,57,0,0,-5,415,76,-71,-29,88,-22,-3,-1,20,223,-159,15,-24,-85,46,27,0,10.244545,286.91666,0.06750111,94254.0,0.0052930005,162.33333,280.75,1.4453305,"{""type"":""Point"",""coordinates"":[119.25525983940727,40.81751410438442]}"
00000000000000000154,25,21,17,51,33,189,14,0,378,23,-1024,-220,79,9,-46,55,39,4,-26,-800,-72,-108,60,-61,-169,32,2,16,-463,-249,51,19,-83,41,38,2,6.96443,261.33334,0.06750111,97334.0,0.004468334,148.16667,273.61667,1.9893305,"{""type"":""Point"",""coordinates"":[128.17499141796037,49.03979322806699]}"
00000000000000000823,29,24,18,15,3,185,2,0,66,-1,373,47,75,33,-34,64,6,-1,-45,-117,-21,-35,-12,-21,-98,15,-1,0,614,37,49,18,-26,80,-18,-2,0.0,275.08334,0.06750111,100412.0,0.0052613337,152.58333,276.42667,2.412664,"{""type"":""Point"",""coordinates"":[132.98142968886336,46.60113761654377]}"
0000000000000000012d,23,20,16,58,33,188,15,0,798,33,1035,-65,110,-62,-83,25,-62,-2,-24,-607,-67,-123,-30,28,-2,12,1,28,2756,-122,104,-96,-105,-5,-41,-9,14.729726,270.66666,0.06750111,93304.0,0.0048260004,143.16667,275.50998,2.7159972,"{""type"":""Point"",""coordinates"":[130.52067477251927,44.10723374296833]}"
0000000000000000000f,26,21,18,41,38,191,22,0,325,17,-203,-288,107,-74,-59,120,-18,1,-24,-1408,-172,-118,33,-67,-228,77,4,11,32,-299,117,-61,-89,75,-44,0,1.6665347,266.0,0.06750111,97424.0,0.004574667,148.91667,274.63333,1.8726639,"{""type"":""Point"",""coordinates"":[127.21963347636066,47.96451222273589]}"
