system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
0000000000000000233c,28,25,22,51,52,191,31,0,47,21,1876,-132,65,85,-137,147,-113,-7,-29,-1823,-267,-194,-28,-12,-180,62,7,11,1138,-157,8,65,-129,115,-70,-4,1.3811145,269.5,0.076667786,100782.664,0.004570667,139.0,275.03333,4.206664,"{""type"":""Point"",""coordinates"":[132.65668673644407,47.82302494631005]}"
00000000000000001a57,28,24,20,48,28,182,14,0,412,26,494,-264,88,29,-51,15,40,-1,-26,-633,-67,-144,36,18,-87,-39,1,16,691,-248,59,0,-41,6,81,-2,10.151716,273.58334,0.076667786,96048.0,0.0047640004,141.0,276.02332,2.682664,"{""type"":""Point"",""coordinates"":[128.64364293867754,44.80980970494927]}"
00000000000000001be0,33,25,22,43,21,180,12,0,425,25,-21,-270,88,-11,-4,7,59,1,-27,-752,-12,-166,11,19,-74,-45,2,17,-123,-265,38,3,-16,-15,69,1,8.261261,273.58334,0.076667786,96048.0,0.0047640004,141.0,276.02332,2.682664,"{""type"":""Point"",""coordinates"":[128.69673299581987,44.77908649869102]}"
00000000000000001ebe,27,22,17,40,28,186,13,0,1031,27,-669,-289,143,-20,-10,21,10,4,-20,2290,16,-33,7,-46,4,109,-12,18,-1470,-288,79,32,-24,22,45,8,11.057248,268.5,0.076667786,91342.0,0.0051800003,157.0,275.57,2.8573306,"{""type"":""Point"",""coordinates"":[128.27955733766368,42.32183197667386]}"
00000000000000000252,38,37,39,51,55,203,48,1,69,9,-164,-58,31,9,-23,37,-8,1,-9,476,-42,-116,-59,34,-34,69,-2,7,34,-57,11,0,-26,28,-1,0,0.0,293.83334,0.076667786,99776.0,0.0057540005,155.25,280.87668,2.5799973,"{""type"":""Point"",""coordinates"":[123.88733388181738,42.28814792731614]}"
0000000000000000084b,36,38,40,53,59,201,52,1,70,8,-233,-53,20,5,-32,43,-17,1,-7,807,-46,-64,-37,21,-28,70,-4,7,-72,-50,1,3,-28,27,-3,0,2.5054224,293.83334,0.076667786,99776.0,0.0057540005,155.25,280.87668,2.5799973,"{""type"":""Point"",""coordinates"":[123.87870998038001,42.27575162638756]}"
0000000000000000114f,29,25,25,56,44,195,31,0,116,20,518,-172,40,11,-124,101,-28,-1,-17,135,2,-160,-47,89,-69,56,-1,15,401,-160,-1,9,-120,81,0,0,2.2372465,293.83334,0.076667786,99776.0,0.0057540005,155.25,280.87668,2.5799973,"{""type"":""Point"",""coordinates"":[123.96198369255312,42.23802317237435]}"
00000000000000002474,26,22,19,44,31,192,14,0,135,15,752,-162,99,23,-134,152,-70,-2,-32,1154,-37,-310,-92,-4,-258,-95,-6,10,314,-186,40,19,-129,128,-57,0,4.883234,275.91666,0.076667786,99350.0,0.0050253337,149.5,277.01334,2.7913306,"{""type"":""Point"",""coordinates"":[127.7858412099251,46.29957307140027]}"
0000000000000000257e,29,26,21,51,44,196,23,0,206,16,1190,-157,34,16,-130,124,-50,-4,-26,789,-152,-234,-75,119,-234,5,-4,10,1232,-170,-10,29,-128,111,-57,-4,1.6078669,287.08334,0.076667786,98970.0,0.005104,140.75,278.69333,2.466664,"{""type"":""Point"",""coordinates"":[126.64911379207751,45.09762684154497]}"
0000000000000000235d,29,24,23,52,45,195,29,0,194,17,710,-137,7,78,-124,139,-57,-2,-28,-227,-183,-235,-32,109,-205,9,0,9,211,-141,-25,51,-98,98,-32,0,1.5972346,287.5,0.076667786,98760.664,0.0051926672,141.75,278.8033,2.412664,"{""type"":""Point"",""coordinates"":[126.70840199968413,44.521988109252504]}"
00000000000000001e64,29,23,19,51,40,188,16,0,360,34,-229,-342,140,-41,-63,68,61,2,-25,532,10,-184,13,1,-122,-55,-3,25,-267,-279,57,-14,-69,43,58,2,15.943347,263.33334,0.076667786,95520.0,0.004425334,142.75,273.88998,2.8793306,"{""type"":""Point"",""coordinates"":[128.48545186970549,46.55047331037451]}"
00000000000000001f54,34,27,26,44,23,167,13,0,535,22,1390,-175,89,6,-84,68,-7,-5,-30,-322,-7,-114,59,7,-63,14,0,18,1096,-200,47,0,-90,64,-17,-3,6.889861,258.25,0.076667786,94906.0,0.004145334,144.75,273.18668,1.902664,"{""type"":""Point"",""coordinates"":[128.40514345973293,47.94564576617876]}"
00000000000000001f69,34,27,26,44,23,167,13,0,535,22,1390,-175,89,6,-84,68,-7,-5,-30,-322,-7,-114,59,7,-63,14,0,18,1096,-200,47,0,-90,64,-17,-3,6.889861,258.25,0.076667786,94906.0,0.004145334,144.75,273.18668,1.902664,"{""type"":""Point"",""coordinates"":[128.40514345973293,47.94564576617876]}"
