system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000002114,29,23,22,36,25,178,12,0,468,24,-100,-376,-94,-100,-73,-40,30,1,-25,-44,-98,-162,-36,13,-90,-38,-1,17,321,-260,-35,0,-82,-11,71,0,16.16337,287.75,0.076667786,97166.0,0.005833334,148.0,279.04,2.0986638,"{""type"":""Point"",""coordinates"":[125.86488723070694,43.027101235691084]}"
000000000000000019e5,29,24,23,36,48,195,37,0,263,14,455,-126,63,37,-94,108,-48,-1,-21,-942,-165,-186,-61,57,-147,33,4,8,199,-165,42,17,-94,99,-40,0,1.6568856,270.33334,0.076667786,98452.0,0.004755334,152.0,276.80667,3.5819974,"{""type"":""Point"",""coordinates"":[126.01364730095095,47.52523725975882]}"
00000000000000001a2a,28,23,20,31,45,193,34,0,224,12,742,-112,85,2,-54,53,-26,-3,-18,-1064,-122,-203,-32,32,-97,29,5,7,597,-146,57,-1,-59,56,-18,-2,2.7802885,270.33334,0.076667786,98452.0,0.004755334,152.0,276.80667,3.5819974,"{""type"":""Point"",""coordinates"":[125.96918114524598,47.549757856451734]}"
00000000000000001214,26,19,14,19,13,181,8,0,526,13,-224,-208,-7,16,-13,6,40,1,-20,391,-53,-102,-22,43,25,-11,-3,12,118,-233,-62,28,-47,0,73,0,28.434505,296.08334,0.076667786,97466.0,0.0062693334,164.0,282.57666,1.8573306,"{""type"":""Point"",""coordinates"":[119.73146061820793,40.28714862508757]}"
00000000000000001649,29,27,23,60,48,195,30,0,68,18,138,-166,34,30,-139,125,-32,0,-10,-371,83,-64,-10,78,-49,44,1,15,592,-138,-2,33,-138,96,4,-2,1.5323743,299.08334,0.076667786,100118.0,0.006547667,165.0,283.07,1.874664,"{""type"":""Point"",""coordinates"":[120.15025493004651,40.52942496262445]}"
00000000000000001f84,35,36,37,62,69,201,49,0,96,15,156,-82,18,10,-47,31,9,0,0,161,82,-85,3,18,-25,19,0,13,356,-70,-3,20,-51,26,23,-1,18.656282,299.08334,0.076667786,100118.0,0.006547667,165.0,283.07,1.874664,"{""type"":""Point"",""coordinates"":[120.12815562522567,40.60164902238711]}"
0000000000000000150d,28,24,21,77,42,192,17,0,327,18,409,-147,37,12,-105,117,-47,-1,-18,-606,-122,-217,-109,43,-163,2,2,12,337,-142,-9,12,-112,90,-19,0,1.8543341,288.16666,0.076667786,97215.336,0.005862334,148.25,279.11667,2.0573306,"{""type"":""Point"",""coordinates"":[125.81637667034651,42.762725593333336]}"
0000000000000000173c,26,24,21,58,44,192,26,0,347,20,232,-161,34,17,-89,62,14,0,-23,-250,-172,-206,-59,8,-129,-32,0,13,-110,-169,-18,23,-92,44,31,1,1.8543341,288.16666,0.076667786,97215.336,0.005862334,148.25,279.11667,2.0573306,"{""type"":""Point"",""coordinates"":[125.77702956265091,42.84761795918883]}"
000000000000000019bd,26,24,19,66,49,193,26,0,340,25,527,-179,74,-11,-73,20,32,-1,-19,-358,-62,-232,-60,4,-108,-31,1,17,31,-176,1,-4,-78,5,51,1,5.1358266,288.16666,0.076667786,97215.336,0.005862334,148.25,279.11667,2.0573306,"{""type"":""Point"",""coordinates"":[125.91123958615752,42.911218117514125]}"
00000000000000001fc9,27,24,22,70,43,192,22,0,327,20,-158,-164,54,3,-105,112,-49,2,-22,-493,-157,-220,-94,0,-187,-12,1,12,-122,-148,2,-3,-101,71,-16,1,1.8543341,288.16666,0.076667786,97215.336,0.005862334,148.25,279.11667,2.0573306,"{""type"":""Point"",""coordinates"":[125.78376726434267,42.77997339620806]}"
00000000000000001023,25,19,15,59,37,188,15,0,553,27,395,-219,67,30,-70,14,42,0,-24,339,-9,-166,-55,21,-89,-71,-3,20,619,-209,11,29,-91,8,40,-2,5.19075,274.66666,0.076667786,94456.0,0.0051520006,149.25,276.76334,2.4859972,"{""type"":""Point"",""coordinates"":[128.0504888574471,43.58414551659071]}"
00000000000000000f42,29,23,19,39,41,182,19,0,279,18,219,-207,48,-4,-112,75,-23,0,-19,165,68,-106,-41,41,-53,-23,-1,13,320,-151,-10,4,-112,46,3,0,13.614949,296.25,0.076667786,98785.336,0.0062470003,159.25,281.7,3.3733306,"{""type"":""Point"",""coordinates"":[122.54848433141922,40.27367322170406]}"
00000000000000001e8a,32,28,25,50,53,197,35,0,99,12,-60,-152,51,0,-92,114,-57,1,-17,-681,1,-155,-27,13,-143,36,2,9,-125,-127,33,-6,-75,79,-44,1,5.8893356,301.91666,0.076667786,100390.0,0.0065156673,160.25,282.85666,2.922664,"{""type"":""Point"",""coordinates"":[122.68943205661758,40.585747868030516]}"
000000000000000013cb,30,23,17,37,15,170,9,0,604,31,767,-188,82,-16,-11,-9,20,-2,-33,-1092,-109,-59,19,11,26,23,4,25,905,-192,17,-30,-31,-52,25,-3,11.47103,264.91666,0.076667786,96707.336,0.0047050007,146.5,275.12665,2.1913307,"{""type"":""Point"",""coordinates"":[129.3098370951634,47.69151267894076]}"
00000000000000000f98,29,23,20,44,27,182,14,0,260,27,871,-209,84,-9,-68,9,26,-3,-23,629,0,-98,36,38,-43,11,-5,20,705,-237,39,33,-80,36,23,-2,1.6331936,270.66666,0.076667786,98317.336,0.005115334,147.5,275.7633,3.1313307,"{""type"":""Point"",""coordinates"":[128.39112850512194,46.39524308450195]}"
00000000000000001703,29,26,26,62,51,195,33,0,346,19,163,-131,51,-10,-93,86,-20,0,-16,-311,-84,-211,-94,30,-157,-2,1,13,180,-129,0,-9,-103,60,-6,0,2.7802885,287.75,0.076667786,96838.664,0.0057960004,150.5,279.30664,2.152664,"{""type"":""Point"",""coordinates"":[125.57895183475576,42.45280915191674]}"
00000000000000001de1,29,24,24,58,48,192,22,0,572,19,495,-183,54,49,-121,133,-70,-1,-31,226,-216,-166,-57,-49,-186,14,-2,11,651,-187,37,31,-107,93,-49,-2,4.472043,276.66666,0.076667786,93384.664,0.0051503335,156.5,277.47665,1.8986639,"{""type"":""Point"",""coordinates"":[127.31665459708152,42.433942695359605]}"
00000000000000001697,30,28,23,45,49,191,22,0,47,20,1637,-154,158,-60,-49,39,-35,-8,-24,455,-98,-154,-66,19,-167,-21,-3,12,1374,-143,100,-64,-29,7,-18,-7,1.3811145,274.41666,0.076667786,100785.336,0.0049743336,138.75,276.31665,2.976664,"{""type"":""Point"",""coordinates"":[132.65668673644407,47.82302494631005]}"
00000000000000000f30,27,22,18,75,45,189,17,0,525,30,308,-244,94,20,-93,29,75,0,-24,325,54,-137,-51,14,-45,-4,-3,21,627,-217,12,37,-107,30,67,-1,22.95175,266.66666,0.076667786,96884.0,0.0049670003,147.75,274.97333,3.4453306,"{""type"":""Point"",""coordinates"":[128.73850585448855,46.284751019498614]}"
00000000000000000e0e,27,21,15,66,34,188,13,0,308,26,-97,-226,77,29,-81,17,75,2,-22,685,20,-140,8,49,-41,-24,-5,20,472,-263,67,45,-94,53,27,-1,8.10503,271.41666,0.076667786,98247.336,0.0050583337,148.75,275.9233,2.502664,"{""type"":""Point"",""coordinates"":[128.01706789505153,46.64884107961352]}"
0000000000000000196d,31,27,25,53,44,196,29,0,67,12,872,-104,10,-9,-103,49,-5,-4,-19,-598,-20,-153,-58,-2,-74,-31,2,9,775,-89,-10,-22,-105,26,3,-3,3.7851093,302.83334,0.076667786,99722.664,0.006315667,158.75,283.13666,2.3086638,"{""type"":""Point"",""coordinates"":[122.89451503226768,40.794879707437126]}"
